School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-22 20:15:05,2019-06-22 12:02:00,2019-06-22 20:12:00,21.4,7.8,22.1
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-21 20:15:32,2019-06-21 12:03:00,2019-06-21 20:12:00,16.3,10.9,20.5
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-20 20:15:17,2019-06-20 12:03:00,2019-06-20 20:12:00,16.1,10.0,22.8
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-19 20:15:31,2019-06-19 12:03:00,2019-06-19 20:12:00,19.7,8.1,25.5
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-18 20:15:24,2019-06-18 12:03:00,2019-06-18 20:11:00,22.2,12.3,27.8
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-17 20:15:47,2019-06-17 12:04:00,2019-06-17 20:11:00,25.1,11.1,27.8
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-16 20:15:13,2019-06-16 12:03:00,2019-06-16 20:11:00,25.2,10.8,26.0
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-15 20:15:26,2019-06-15 12:04:00,2019-06-15 20:11:00,22.5,9.2,25.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-14 20:15:25,2019-06-14 12:04:00,2019-06-14 20:10:00,23.4,9.3,31.3
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-13 20:15:37,2019-06-13 12:05:00,2019-06-13 20:10:00,28.8,14.6,35.7
Lourdes Public Charter School,School Site:ATM-02,,44.7225,-122.6898,188.3,2019-06-12 20:15:29,2019-06-12 12:05:00,2019-06-12 20:10:00,31.4,17.0,36.1
