School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-14 12:00:00,2019-06-14 12:05:00,2019-06-14 11:54:00,19.0,14.5,27.5
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-13 12:00:00,2019-06-13 12:05:00,2019-06-13 11:54:00,26.5,8.4,26.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-12 12:00:00,2019-06-12 12:06:00,2019-06-12 11:54:00,20.6,7.2,20.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-11 12:00:00,2019-06-11 12:06:00,2019-06-11 11:53:00,16.4,10.3,17.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-10 12:00:00,2019-06-10 12:06:00,2019-06-10 11:53:00,16.6,12.9,28.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-09 12:00:00,2019-06-09 12:06:00,2019-06-09 11:53:00,25.3,14.3,24.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-08 12:00:00,2019-06-08 12:07:00,2019-06-08 11:53:00,21.5,7.6,22.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-07 12:00:00,2019-06-07 12:07:00,2019-06-07 11:53:00,18.7,15.9,24.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-06 12:00:00,2019-06-06 12:07:00,2019-06-06 11:53:00,19.9,8.4,19.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-05 12:00:00,2019-06-05 12:07:00,2019-06-05 11:52:00,12.4,12.6,29.3
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-04 12:00:00,2019-06-04 12:07:00,2019-06-04 11:52:00,27.6,16.3,30.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-03 11:45:00,2019-06-03 11:53:00,2019-06-03 11:52:00,24.6,14.8,32.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-06-02 11:45:00,2019-06-02 11:53:00,2019-06-02 11:52:00,29.9,11.4,31.4
