School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-09 17:15:02,2019-08-09 11:58:00,2019-08-09 17:15:00,29.2,20.3,31.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-08 17:15:28,2019-08-08 11:58:00,2019-08-08 17:15:00,29.7,18.4,31.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-07 17:16:04,2019-08-07 11:59:00,2019-08-07 17:15:00,30.8,19.9,32.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-06 17:15:48,2019-08-06 11:58:00,2019-08-06 17:16:00,30.8,18.1,30.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-05 17:15:15,2019-08-05 11:58:00,2019-08-05 17:16:00,29.2,18.7,30.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-04 17:15:20,2019-08-04 11:58:00,2019-08-04 17:16:00,29.4,21.6,31.6
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-03 17:15:39,2019-08-03 11:58:00,2019-08-03 17:16:00,29.7,20.1,29.7
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-02 17:15:47,2019-08-02 11:58:00,2019-08-02 17:16:00,28.5,21.0,32.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-08-01 17:15:29,2019-08-01 11:58:00,2019-08-01 17:16:00,30.0,17.6,30.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-31 17:15:25,2019-07-31 11:58:00,2019-07-31 17:16:00,27.5,19.8,34.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-30 17:15:35,2019-07-30 11:58:00,2019-07-30 17:16:00,32.4,21.3,34.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-29 17:15:28,2019-07-29 11:58:00,2019-07-29 17:16:00,31.6,20.0,32.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-28 17:15:33,2019-07-28 11:58:00,2019-07-28 17:16:00,31.1,18.5,31.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-27 17:15:35,2019-07-27 11:58:00,2019-07-27 17:16:00,30.4,17.2,30.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-26 17:15:27,2019-07-26 11:57:00,2019-07-26 17:16:00,28.5,16.9,29.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-25 17:15:35,2019-07-25 11:58:00,2019-07-25 17:16:00,27.2,16.0,27.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-24 17:15:24,2019-07-24 11:57:00,2019-07-24 17:16:00,26.3,17.3,26.3
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-23 17:15:34,2019-07-23 11:58:00,2019-07-23 17:16:00,23.0,18.3,32.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-22 17:15:39,2019-07-22 11:58:00,2019-07-22 17:16:00,31.5,21.6,36.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-20 17:15:44,2019-07-20 11:58:00,2019-07-20 17:16:00,33.6,23.6,35.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-19 17:15:38,2019-07-19 11:58:00,2019-07-19 17:16:00,33.3,23.0,33.3
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-18 17:15:42,2019-07-18 11:58:00,2019-07-18 17:16:00,29.2,22.0,34.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-17 17:15:21,2019-07-17 11:58:00,2019-07-17 17:16:00,34.0,23.4,34.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-16 17:15:38,2019-07-16 11:58:00,2019-07-16 17:16:00,31.8,21.3,32.2
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-15 17:15:32,2019-07-15 11:58:00,2019-07-15 17:16:00,28.8,20.1,33.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-14 17:15:45,2019-07-14 11:59:00,2019-07-14 17:15:00,31.5,20.1,31.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-13 17:15:37,2019-07-13 11:59:00,2019-07-13 17:15:00,29.0,20.0,30.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-12 17:15:48,2019-07-12 11:59:00,2019-07-12 17:15:00,28.8,19.5,31.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-11 17:15:49,2019-07-11 11:59:00,2019-07-11 17:15:00,30.4,21.8,31.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-10 17:15:44,2019-07-10 11:59:00,2019-07-10 17:15:00,29.0,19.6,29.6
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-09 17:15:56,2019-07-09 12:00:00,2019-07-09 17:15:00,28.1,16.7,27.7
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-08 17:15:49,2019-07-08 12:00:00,2019-07-08 17:15:00,21.3,20.5,30.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-07 17:15:38,2019-07-07 12:00:00,2019-07-07 17:15:00,27.5,22.4,32.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-06 17:15:40,2019-07-06 12:00:00,2019-07-06 17:14:00,31.1,22.1,31.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-05 17:15:51,2019-07-05 12:00:00,2019-07-05 17:14:00,29.7,22.0,32.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-04 17:15:39,2019-07-04 12:00:00,2019-07-04 17:14:00,30.9,22.5,32.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-03 17:15:37,2019-07-03 12:01:00,2019-07-03 17:14:00,30.2,20.9,33.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-07-02 17:15:40,2019-07-02 12:01:00,2019-07-02 17:14:00,30.9,16.2,30.6
