School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-20 16:44:38,2019-07-20 11:51:00,2019-07-20 16:52:00,32.8,24.7,32.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-19 16:44:31,2019-07-19 11:51:00,2019-07-19 16:52:00,28.4,16.6,28.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-18 16:44:12,2019-07-18 11:51:00,2019-07-18 16:52:00,21.1,19.1,30.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-17 16:44:37,2019-07-17 11:51:00,2019-07-17 16:52:00,29.0,21.7,29.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-16 16:44:34,2019-07-16 11:51:00,2019-07-16 16:52:00,28.0,14.2,28.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-15 16:44:45,2019-07-15 11:52:00,2019-07-15 16:51:00,25.0,15.6,30.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-14 16:44:34,2019-07-14 11:52:00,2019-07-14 16:51:00,29.1,19.2,29.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-13 16:44:42,2019-07-13 11:52:00,2019-07-13 16:51:00,27.8,18.9,29.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-12 16:44:36,2019-07-12 11:52:00,2019-07-12 16:51:00,26.9,20.4,28.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-11 16:44:41,2019-07-11 11:52:00,2019-07-11 16:51:00,27.6,16.4,32.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-10 16:44:18,2019-07-10 11:52:00,2019-07-10 16:51:00,29.8,15.4,31.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-09 16:44:46,2019-07-09 11:53:00,2019-07-09 16:51:00,28.2,12.9,28.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-08 16:44:48,2019-07-08 11:53:00,2019-07-08 16:51:00,25.1,11.9,27.8
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-07 16:44:11,2019-07-07 11:52:00,2019-07-07 16:50:00,23.9,20.1,32.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-06 16:44:35,2019-07-06 11:53:00,2019-07-06 16:50:00,30.5,22.3,31.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-05 16:44:37,2019-07-05 11:53:00,2019-07-05 16:50:00,30.9,17.8,33.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-04 16:44:46,2019-07-04 11:54:00,2019-07-04 16:50:00,32.2,18.2,32.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-03 16:44:33,2019-07-03 11:54:00,2019-07-03 16:50:00,31.1,16.7,31.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-07-02 16:44:31,2019-07-02 11:54:00,2019-07-02 16:49:00,25.1,19.4,28.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-30 16:44:20,2019-06-30 11:54:00,2019-06-30 16:49:00,22.3,15.8,28.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-29 16:44:44,2019-06-29 11:55:00,2019-06-29 16:49:00,25.8,19.7,32.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-28 16:44:52,2019-06-28 11:55:00,2019-06-28 16:49:00,31.0,15.4,31.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-27 16:44:44,2019-06-27 11:55:00,2019-06-27 16:48:00,28.7,16.3,28.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-26 16:44:37,2019-06-26 11:55:00,2019-06-26 16:48:00,23.9,18.7,24.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-25 16:44:51,2019-06-25 11:56:00,2019-06-25 16:48:00,19.9,12.6,29.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-24 16:44:34,2019-06-24 11:56:00,2019-06-24 16:48:00,27.3,14.4,28.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-23 16:44:29,2019-06-23 11:56:00,2019-06-23 16:48:00,25.3,14.8,25.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-22 16:44:25,2019-06-22 11:56:00,2019-06-22 16:47:00,24.9,14.5,24.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-21 16:44:39,2019-06-21 11:57:00,2019-06-21 16:47:00,19.1,15.5,21.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-20 16:44:31,2019-06-20 11:57:00,2019-06-20 16:47:00,18.4,17.7,25.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-19 16:44:44,2019-06-19 11:57:00,2019-06-19 16:47:00,24.2,17.8,24.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-18 16:44:50,2019-06-18 11:57:00,2019-06-18 16:47:00,21.6,15.8,24.5
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-17 16:44:42,2019-06-17 11:58:00,2019-06-17 16:46:00,23.8,15.9,23.8
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-16 16:44:44,2019-06-16 11:58:00,2019-06-16 16:46:00,18.3,17.5,25.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-15 16:44:29,2019-06-15 11:58:00,2019-06-15 16:46:00,24.0,11.2,24.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-14 16:44:45,2019-06-14 11:58:00,2019-06-14 16:46:00,20.2,9.4,20.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-13 16:44:28,2019-06-13 11:58:00,2019-06-13 16:45:00,10.8,10.7,24.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-12 16:44:47,2019-06-12 11:59:00,2019-06-12 16:45:00,22.9,8.4,23.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-11 16:44:43,2019-06-11 11:59:00,2019-06-11 16:45:00,20.4,18.5,26.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-09 16:44:28,2019-06-09 11:59:00,2019-06-09 16:45:00,25.0,9.9,27.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-08 16:44:25,2019-06-08 11:59:00,2019-06-08 16:44:00,23.5,11.9,28.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-07 16:44:34,2019-06-07 12:00:00,2019-06-07 16:44:00,25.4,12.2,26.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-06 16:44:51,2019-06-06 12:00:00,2019-06-06 16:44:00,22.4,16.4,27.3
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-05 16:44:38,2019-06-05 12:00:00,2019-06-05 16:44:00,24.9,13.4,25.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-06-04 16:44:22,2019-06-04 12:00:00,2019-06-04 16:44:00,18.7,5.7,18.5
